,dt,Bonete_level,Manuel_Díaz_level,Cuñapirú_level,Mazangano_level,Coelho_level,Paso_de_las_Toscas_level,Aguiar_level,Laguna_I_level,Laguna_II_level,Pereira_level,San_Gregorio_level,Paso_de_los_Toros_level,Salsipuedes_level,Sarandi_del_Yi_level,Durazno_level,Polanco_level,Lugo_level,Mercedes_level,Villa_Soriano_level,dt,Bonete_precipitation,Manuel_Diaz_precipitation,Cuñapirú_precipitation,Mazagano_precipitation,Coelho_precipitation,Paso_de_las_Toscas_precipitation,Aguiar_precipitation,Laguna_I_precipitation,Laguna_II_precipitation,Pereira_precipitation,San_Gregorio_precipitation,Paso_de_los_toros_precipitation,Salsipuedes_precipitation,Sarandi_del_Yi_precipitation,Polanco_precipitation,Durazno_precipitation,Paso_de_Lugo_precipitation,Mercedes_precipitation,Villa_Soriano_precipitation
397,02/02/2016 07:00,80.12,0.65,0.73,1.22,1.81,0.55,1.95,1.73,3.69,2.16,10.35,7.73,1.63,1.06,0.0,1.61,1.02,2.0,1.95,2016-02-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,03/02/2016 07:00,80.09,0.57,0.71,1.24,1.75,0.54,1.96,1.71,3.63,2.15,10.3,7.73,1.61,1.08,0.0,1.52,1.02,1.5,1.95,2016-02-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,04/02/2016 07:00,80.02,0.51,0.71,1.25,1.69,0.54,1.99,1.74,3.62,2.14,10.25,7.6,1.53,1.09,0.0,1.48,1.01,1.69,1.59,2016-02-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,05/02/2016 07:00,80.0,0.46,0.73,1.23,1.66,0.53,2.0,1.74,3.56,2.14,10.21,7.41,1.37,1.1,0.0,1.47,1.0,1.5,1.64,2016-02-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,06/02/2016 07:00,79.96,0.43,0.75,1.18,1.65,0.53,1.97,1.7,3.47,2.15,10.18,7.37,1.32,1.1,0.0,1.49,1.0,1.85,1.6,2016-02-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,07/02/2016 07:00,79.94,0.41,0.73,1.14,1.63,0.53,1.91,1.66,3.42,2.14,10.15,7.3,1.34,1.12,0.0,1.44,1.0025,1.78,1.85,2016-02-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,08/02/2016 07:00,79.92,0.41,0.68,1.13,1.62,0.53,1.87,1.64,3.43,2.12,10.11,7.48,1.43,1.15,0.0,1.36,1.0,1.21,1.61,2016-02-08 07:00:00,44.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,7.0,14.0,3.0,1.0,1.0,8.0,11.0,9.0,18.0
404,09/02/2016 07:00,79.84,0.41,0.69,1.14,1.62,0.55,1.83,1.62,3.48,2.1,10.11,7.5,1.45,1.15,0.0,1.39,1.01,1.47,1.65,2016-02-09 07:00:00,12.0,9.0,5.0,24.0,1.0,6.0,10.0,3.0,14.0,10.0,20.0,12.0,10.0,7.0,5.0,7.0,10.0,9.0,11.0
405,10/02/2016 07:00,79.81,0.41,0.74,1.16,1.65,0.57,1.91,1.6,3.46,2.07,10.04,7.55,1.44,1.16,0.0,1.45,1.0,1.55,1.7,2016-02-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,11/02/2016 07:00,79.78,0.42,0.8,1.15,1.68,0.57,1.89,1.6,3.32,2.07,10.0,7.45,1.4,1.16,0.0,1.46,1.0,1.35,2.0,2016-02-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,12/02/2016 07:00,79.75,0.42,0.78,1.17,1.73,0.56,1.87,1.59,3.32,2.08,9.95,7.43,1.35,1.18,0.0,1.39,1.01,1.8,1.88,2016-02-12 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,13/02/2016 07:00,79.68,0.4,0.68,1.2,1.71,0.56,1.88,1.58,3.25,2.06,9.93,7.39,1.37,1.2,0.0,1.38,1.06,1.85,1.65,2016-02-13 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,36.0,26.0,37.0,38.0
409,14/02/2016 07:00,79.69,0.39,0.74,1.25,1.75,0.59,1.93,1.61,3.33,2.12,9.94,7.48,1.56,1.2,0.0,1.47,1.1,1.85,2.0,2016-02-14 07:00:00,40.0,7.0,18.0,25.0,20.0,18.0,31.0,0.0,96.0,70.0,34.0,38.0,10.0,26.0,36.0,13.0,22.0,1.0,0.0
410,15/02/2016 07:00,79.68,0.38,0.73,1.25,1.73,0.58,2.04,1.66,3.27,2.16,9.88,7.67,1.63,1.21,0.0,1.46,1.12,1.87,1.98,2016-02-15 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,16/02/2016 07:00,79.62,0.45,0.7,1.25,1.69,0.57,2.02,1.61,3.18,2.25,9.83,7.64,1.6,1.22,0.0,1.43,1.13,1.83,2.0,2016-02-16 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,17/02/2016 07:00,79.59,0.47,0.67,1.36,1.69,0.57,2.0,1.58,3.13,2.25,9.79,7.6,1.51,1.23,0.0,1.32,1.22,1.8,1.9,2016-02-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,26.0,28.0
413,18/02/2016 07:00,79.56,0.48,0.79,1.52,1.71,0.58,2.11,1.59,3.19,2.2,9.81,7.5,1.44,1.21,0.0,1.5,1.56,1.85,1.9,2016-02-18 07:00:00,28.0,24.0,32.0,14.0,12.0,8.0,12.0,0.0,12.0,10.0,21.0,40.0,7.0,30.0,15.0,24.0,47.0,13.0,15.0
414,19/02/2016 07:00,79.55,0.45,0.74,1.57,1.69,0.58,2.26,1.6,3.14,2.2,9.75,7.45,1.46,1.22,0.0,1.46,2.82,1.85,2.1,2016-02-19 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,23.0
415,20/02/2016 07:00,79.5,0.63,0.8,1.51,1.71,0.6,2.3,1.62,3.11,2.26,9.72,7.51,1.49,1.21,0.0,1.56,2.83,2.0,2.15,2016-02-20 07:00:00,13.0,18.0,15.0,0.0,4.0,1.0,1.0,12.5,4.0,0.0,4.0,15.0,4.0,1.0,4.0,10.0,26.0,24.0,27.0
416,21/02/2016 07:00,79.5,0.73,0.82,1.41,1.74,0.59,2.25,1.64,3.01,2.32,9.68,7.58,1.59,1.21,0.0,1.53,2.87,1.7,2.0,2016-02-21 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,22/02/2016 07:00,79.46,0.73,0.82,1.33,1.73,0.58,2.15,1.65,2.99,2.31,9.67,7.45,1.49,1.21,0.0,1.49,2.56,1.43,1.85,2016-02-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,23/02/2016 07:00,79.4,0.69,0.81,1.31,1.71,0.58,2.07,1.67,3.0,2.27,9.64,7.58,1.54,1.21,0.0,1.47,2.21,1.84,1.85,2016-02-23 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,24/02/2016 07:00,79.38,0.6,0.79,1.31,1.69,0.57,2.05,1.7,3.01,2.2,9.6,7.61,1.59,1.22,0.0,1.4,1.89,1.7,1.8,2016-02-24 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,25/02/2016 07:00,79.34,0.51,0.79,1.28,1.66,0.56,2.05,1.71,2.98,2.16,9.57,7.55,1.5,1.21,0.0,1.4,1.72,1.82,2.05,2016-02-25 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,26/02/2016 07:00,79.31,0.46,0.77,1.23,1.64,0.56,2.1,1.71,2.9,2.14,9.53,7.56,1.57,1.2,0.0,1.42,1.55,2.15,2.2,2016-02-26 07:00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,28.0,1.0,0.0,5.0,6.0,15.0,4.0,7.0
422,27/02/2016 07:00,79.28,0.6,0.84,1.2,1.75,0.6,2.14,1.76,2.99,2.13,9.57,7.6,1.58,1.18,0.0,1.54,1.84,2.0,2.2,2016-02-27 07:00:00,21.0,30.0,25.0,27.0,35.0,26.0,29.0,31.25,16.0,11.0,26.0,22.0,11.0,19.0,25.0,35.0,32.0,22.0,24.0
423,28/02/2016 07:00,79.28,0.62,0.94,1.19,1.78,0.62,2.12,1.81,2.92,2.13,9.49,7.65,1.51,1.14,0.0,1.63,1.67,2.15,2.24,2016-02-28 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,29/02/2016 07:00,79.21,0.62,0.92,1.17,1.75,0.61,2.24,1.78,2.93,2.12,9.45,7.55,1.52,1.13,0.0,1.64,1.65,1.77,1.95,2016-02-29 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,01/03/2016 07:00,79.19,0.67,0.81,1.18,1.8,0.6,2.16,1.76,2.83,2.11,9.4,7.4,1.35,1.12,0.0,1.58,1.54,2.0,2.2,2016-03-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,02/03/2016 07:00,79.12,0.64,0.76,1.2,1.77,0.59,2.1,1.82,2.78,2.08,9.33,7.68,1.58,1.1,0.0,1.6,1.44,1.94,2.15,2016-03-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,03/03/2016 07:00,79.05,0.53,0.78,1.23,1.73,0.61,2.28,1.87,2.78,2.06,9.25,7.78,1.63,1.09,0.0,1.55,1.39,2.05,2.1,2016-03-03 07:00:00,0.0,2.0,11.0,0.0,3.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,04/03/2016 07:00,78.96,0.46,0.79,1.24,1.7,0.61,2.18,1.83,2.66,2.05,9.2,7.71,1.61,1.08,0.0,1.53,1.33,2.0,1.86,2016-03-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,05/03/2016 07:00,78.9,0.41,0.79,1.22,1.77,0.61,2.34,1.8,2.64,2.05,9.17,7.65,1.55,1.08,0.0,1.47,1.3,1.8,1.65,2016-03-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
430,06/03/2016 07:00,78.84,0.42,0.79,1.17,1.77,0.6,2.0,1.77,2.57,2.06,9.11,7.68,1.47,1.06,0.0,1.51,1.24,1.65,2.14,2016-03-06 07:00:00,0.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,07/03/2016 07:00,78.78,0.39,0.79,1.15,1.7525,0.6,2.21,1.74,2.52,2.05,9.03,7.55,1.38,1.04,0.0,1.58,1.2,1.6,1.95,2016-03-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,08/03/2016 07:00,78.74,0.43,0.73,1.15,1.88,0.61,2.19,1.72,2.48,2.02,8.94,7.53,1.38,1.03,0.0,1.54,1.18,1.45,1.84,2016-03-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,09/03/2016 07:00,78.68,0.42,0.66,1.16,1.715,0.62,2.05,1.67,2.37,1.99,8.89,7.55,1.42,1.02,0.0,1.47,1.18,1.5,1.75,2016-03-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,10/03/2016 07:00,78.56,0.39,0.69,1.15,1.75,0.63,1.96,1.63,2.33,1.97,8.84,7.6,1.45,1.01,0.0,1.5,1.15,2.05,2.6,2016-03-10 07:00:00,0.0,0.0,0.0,4.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,11/03/2016 07:00,78.53,0.37,0.69,1.14,1.73,0.62,2.08,1.61,2.31,1.97,8.77,7.65,1.52,1.02,0.0,1.5,1.15,2.7,2.6,2016-03-11 07:00:00,15.0,0.0,9.0,25.0,0.0,7.0,18.0,2.0,1.0,1.0,35.0,29.0,9.0,22.0,20.0,8.0,6.0,4.0,0.0
436,12/03/2016 07:00,78.49,0.36,0.75,1.16,1.7,0.61,1.99,1.6,2.23,1.97,8.72,7.44,1.42,1.0,0.0,1.58,1.14,2.0,2.2,2016-03-12 07:00:00,0.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
437,13/03/2016 07:00,78.44,0.35,0.75,1.14,1.67,0.6,2.12,1.59,2.14,1.97,8.66,7.43,1.38,0.98,0.0,1.62,1.13,2.0,2.18,2016-03-13 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,14/03/2016 07:00,78.42,0.34,0.7,1.14,1.65,0.59,1.93,1.58,2.12,1.98,8.6,7.46,1.49,0.98,0.0,1.55,1.15,1.6,1.9,2016-03-14 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,15/03/2016 07:00,78.36,0.33,0.68,1.18,1.63,0.58,1.85,1.56,2.05,1.96,8.55,7.63,1.6,0.98,0.0,1.48,1.15,1.28,1.71,2016-03-15 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,16/03/2016 07:00,78.31,0.32,0.69,1.23,1.61,0.56,1.91,1.55,2.02,1.95,8.5,7.7,1.66,0.98,0.0,1.44,1.14,1.3,1.65,2016-03-16 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,17/03/2016 07:00,78.28,0.32,0.66,1.27,1.59,0.5,1.9024999999999999,1.54,1.96,1.94,8.46,7.7,1.64,0.99,0.0,1.37,1.14,1.55,1.7,2016-03-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,18/03/2016 07:00,78.21,0.31,0.77,1.26,1.58,0.49,1.92,1.5,1.93,1.95,8.45,7.73,1.64,1.0,0.0,1.26,1.14,1.38,1.6,2016-03-18 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,19/03/2016 07:00,78.19,0.33,0.89,1.21,1.6,0.5,2.07,1.52,1.98,1.98,8.4,7.7,1.7,0.98,0.0,1.52,1.28,1.85,2.4,2016-03-19 07:00:00,23.0,15.0,16.0,24.0,16.0,7.0,10.0,20.0,38.0,15.0,35.0,23.0,12.0,22.0,37.0,33.0,35.0,14.0,8.0
444,20/03/2016 07:00,78.15,0.34,0.83,1.25,1.62,0.51,1.8,1.52,1.94,2.01,8.39,7.72,1.64,0.96,0.0,1.55,1.29,1.98,2.52,2016-03-20 07:00:00,15.0,2.0,2.0,7.0,15.0,12.0,12.0,2.0,15.0,12.0,25.0,21.0,10.0,8.0,6.0,9.0,8.0,7.0,6.0
445,21/03/2016 07:00,78.12,0.47,0.81,1.26,1.6150000000000002,0.54,1.95,1.55,1.95,2.02,8.35,7.63,1.62,0.95,0.0,1.52,1.39,2.0,1.92,2016-03-21 07:00:00,9.0,25.0,30.0,25.0,10.0,18.0,18.0,35.0,32.0,30.0,13.0,10.0,12.0,2.0,8.0,12.0,21.0,36.0,15.0
446,22/03/2016 07:00,78.06,0.68,0.88,1.36,1.92,0.56,1.97,1.65,2.02,2.07,8.34,7.65,1.64,0.95,0.0,1.52,1.66,1.4,1.75,2016-03-22 07:00:00,17.0,2.0,4.0,9.0,14.0,12.0,11.0,0.0,34.0,31.0,4.0,14.0,4.0,25.0,6.0,13.0,4.0,1.0,0.0
447,23/03/2016 07:00,78.06,0.9,0.93,1.46,2.03,0.56,2.21,1.69,2.03,2.14,8.23,7.63,1.65,0.94,0.0,1.53,1.66,1.24,1.75,2016-03-23 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,24/03/2016 07:00,78.03,0.9,0.94,1.54,2.12,0.58,2.29,1.75,2.05,2.18,8.22,7.33,1.53,0.93,0.0,1.53,1.59,1.41,1.56,2016-03-24 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,25/03/2016 07:00,78.0,0.82,0.97,1.66,2.06,0.62,2.32,1.82,2.1,2.2,8.19,7.52,1.51,0.92,0.0,1.56,1.46,2.1,2.44,2016-03-25 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,26/03/2016 07:00,77.99,0.71,1.01,1.74,1.95,0.67,2.29,1.89,2.18,2.22,8.22,7.46,1.51,0.92,0.0,1.59,1.4,2.1,2.45,2016-03-26 07:00:00,0.0,20.0,26.0,9.0,4.0,3.0,7.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0
451,27/03/2016 07:00,77.96,1.45,1.29,2.0,2.02,0.76,2.43,1.97,2.27,2.27,8.3,7.47,1.52,0.93,0.0,1.55,1.38,1.8,2.03,2016-03-27 07:00:00,15.0,43.0,34.0,48.0,31.0,24.0,33.0,0.0,22.0,16.0,14.0,13.0,1.0,17.0,17.0,9.0,1.0,1.0,0.0
452,28/03/2016 07:00,78.0,2.35,1.43,2.56,2.37,0.86,2.69,2.04,2.34,2.4,8.26,7.48,1.54,0.92,0.0,1.53,1.33,1.55,1.95,2016-03-28 07:00:00,1.0,1.0,1.0,23.0,1.0,12.0,15.0,0.0,5.0,7.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0
453,29/03/2016 07:00,78.03,2.84,1.38,2.89,3.27,0.95,3.1,2.27,2.45,2.56,8.26,7.35,1.34,0.91,0.0,1.58,1.29,1.4,1.75,2016-03-29 07:00:00,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
454,30/03/2016 07:00,78.0,2.71,1.34,3.12,3.4,1.11,3.45,2.62,2.69,2.79,8.27,7.4,1.32,0.89,0.0,1.61,1.27,1.1,1.8,2016-03-30 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,31/03/2016 07:00,78.03,2.32,1.33,3.35,3.26,1.4,3.63,2.88,2.9,3.02,8.23,7.3,1.28,0.9,0.0,1.59,1.24,1.2,1.8,2016-03-31 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,01/04/2016 07:00,78.05,1.83,1.31,3.62,3.1,1.51,3.69,3.04,3.04,3.16,8.22,7.2,1.24,0.91,0.0,1.56,1.23,1.34,1.6,2016-04-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,02/04/2016 07:00,78.09,1.29,1.25,3.86,2.84,1.45,3.88,3.06,3.1,3.26,8.28,7.25,1.28,0.92,0.12,1.55,2.06,1.7,1.75,2016-04-02 07:00:00,34.0,0.0,1.0,0.0,5.0,1.0,2.0,62.0,5.0,3.0,18.0,41.0,17.0,17.0,41.0,36.0,47.0,62.0,72.0
458,03/04/2016 07:00,78.09,1.09,1.25,4.03,2.53,1.34,4.1,2.95,3.08,3.37,8.34,7.28,1.46,0.9,0.29,1.59,3.93,1.8,1.85,2016-04-03 07:00:00,0.0,15.0,15.0,4.0,6.0,3.0,2.0,0.0,7.0,5.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,6.0,7.0
459,04/04/2016 07:00,78.15,1.65,1.23,4.14,2.25,1.21,4.33,2.73,2.93,3.47,8.3,7.41,1.51,0.89,0.26,1.67,3.94,1.68,1.95,2016-04-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,05/04/2016 07:00,78.12,2.34,1.39,4.23,2.23,1.13,4.47,2.64,2.85,3.63,8.39,7.42,1.49,0.87,0.24,1.67,3.24,1.9,2.2,2016-04-05 07:00:00,8.0,31.0,25.0,43.0,25.0,18.0,16.0,3.0,67.0,17.75,0.0,10.0,1.0,1.0,4.0,3.0,6.0,12.0,7.0
461,06/04/2016 07:00,78.19,4.31,2.35,4.3,2.73,1.14,4.68,2.76,2.89,3.79,8.41,7.45,2.03,0.87,0.33,1.63,3.26,2.05,2.17,2016-04-06 07:00:00,6.0,69.0,64.0,31.0,66.0,43.0,25.0,10.75,23.0,16.0,16.0,5.0,3.0,10.0,18.0,23.0,31.0,50.0,30.0
462,07/04/2016 07:00,78.34,5.23,2.93,5.13,4.58,2.17,5.14,4.72,4.05,4.32,8.6,7.9,6.01,0.99,2.16,2.45,6.34,2.55,2.45,2016-04-07 07:00:00,37.0,7.0,13.0,37.0,9.0,19.0,20.0,23.75,40.0,44.0,39.0,38.0,6.0,25.0,50.0,27.0,24.0,16.0,8.0
463,08/04/2016 07:00,78.4,6.17,2.79,5.2,4.99,2.83,5.68,5.56,4.92,4.63,8.63,7.65,2.23,1.12,3.01,3.02,6.09,2.75,2.51,2016-04-08 07:00:00,0.0,4.0,2.0,0.0,10.0,0.0,0.0,0.75,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,14.0
464,09/04/2016 07:00,78.5,6.63,2.65,5.2,5.66,3.1,5.97,6.09,5.33,4.95,8.71,7.65,1.8,1.2,2.93,3.37,4.63,2.58,2.57,2016-04-09 07:00:00,4.0,12.0,10.0,40.0,17.0,16.0,6.0,5.0,7.0,8.0,13.0,5.0,0.0,2.0,1.0,2.0,2.0,3.0,3.0
465,10/04/2016 07:00,78.62,6.47,2.78,5.35,5.73,2.87,6.08,6.55,5.72,5.2,8.85,7.62,2.8,1.1,2.85,3.61,3.37,2.6,2.9,2016-04-10 07:00:00,8.0,8.0,10.0,6.0,11.0,14.0,19.0,5.0,10.0,12.0,15.0,12.0,2.0,17.0,20.0,4.0,8.0,1.0,4.0
466,11/04/2016 07:00,78.78,6.22,2.84,5.55,5.73,2.84,6.18,7.12,6.14,5.35,8.97,7.8,3.45,1.08,2.75,3.41,2.73,2.88,3.15,2016-04-11 07:00:00,17.0,8.0,6.0,3.0,12.0,9.0,15.0,4.25,30.0,17.0,27.0,14.0,2.0,19.0,8.0,21.0,2.0,14.0,6.0
467,12/04/2016 07:00,78.94,6.09,2.69,5.8,5.72,2.83,6.36,7.78,6.77,5.93,9.15,7.94,4.93,1.22,2.96,3.56,2.78,2.6,3.14,2016-04-12 07:00:00,3.0,8.0,4.0,13.0,6.0,9.0,26.0,0.0,159.0,92.0,10.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0
468,13/04/2016 07:00,79.15,6.16,2.4,6.1,5.62,2.66,6.55,8.21,7.26,6.08,9.33,7.88,2.72,1.32,2.98,3.58,2.88,2.4,2.88,2016-04-13 07:00:00,22.0,32.0,26.0,1.0,17.0,15.0,12.0,8.25,0.0,0.0,21.0,20.0,1.0,28.0,42.0,22.0,12.0,11.0,10.0
469,14/04/2016 07:00,79.31,6.31,2.79,6.53,5.55,2.8,6.91,8.64,7.61,6.36,9.56,7.65,3.3,2.25,4.19,4.74,3.0025,2.51,2.7,2016-04-14 07:00:00,0.0,13.0,13.0,5.0,11.0,18.0,17.0,0.0,5.0,4.0,0.0,0.0,1.0,10.0,8.0,1.0,0.0,0.0,0.0
470,15/04/2016 07:00,79.5,6.23,3.04,6.73,5.57,2.88,7.29,8.51,7.74,6.5,9.73,7.5,1.91,3.23,4.67,5.08,3.42,2.7,2.58,2016-04-15 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,16/04/2016 07:00,79.69,6.19,3.02,6.81,5.5975,2.76,7.51,8.42,7.72,6.65,9.93,7.25,1.43,2.86,4.88,5.44,3.13,2.8,2.95,2016-04-16 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,8.0,5.0,3.0,13.0
472,17/04/2016 07:00,80.21,6.07,3.21,7.0,5.71,2.49,7.63,8.36,7.66,6.86,10.39,8.34,0.24,2.58,6.27,6.58,9.26,3.0,2.95,2016-04-17 07:00:00,126.0,0.0,0.0,5.0,0.0,0.0,1.0,59.25,11.0,37.0,97.0,122.0,141.0,54.0,116.0,111.0,62.0,40.0,30.0
